"","pitcher","batter","batter_name","pitcher_name"
"14124",518748,571697,"Scooter Gennett","Justin Grimm"
"14125",518748,518960,"Jonathan Lucroy","Justin Grimm"
"14126",518748,460576,"Carlos Gomez","Justin Grimm"
"14127",518748,407489,"Lyle Overbay","Justin Grimm"
"14128",518748,448602,"Mark Reynolds","Justin Grimm"
"14129",518748,431151,"David Wright","Justin Grimm"
"14130",518748,460075,"Ryan Braun","Justin Grimm"
"14131",518748,514913,"Ruben Tejada","Justin Grimm"
"14132",518748,501981,"Khristopher Davis","Justin Grimm"
"14133",518748,518500,"Andrew Brown","Justin Grimm"
"14134",445197,457775,"Desmond Jennings","Michael Dunn"
"14135",445197,150040,"Jose Molina","Michael Dunn"
"14136",445197,457775,"Desmond Jennings","Michael Dunn"
"14137",445197,435625,"Nate Schierholtz","Michael Dunn"
"14138",445197,458085,"Chris Coghlan","Michael Dunn"
"14139",445197,450314,"Ben Zobrist","Michael Dunn"
"14140",445197,488862,"Yunel Escobar","Michael Dunn"
"14141",445197,425766,"James Loney","Michael Dunn"
"14142",445197,595281,"Kevin Kiermaier","Michael Dunn"
"14143",445197,446481,"Sean Rodriguez","Michael Dunn"
"14144",445197,446481,"Sean Rodriguez","Michael Dunn"
"14145",445197,425766,"James Loney","Michael Dunn"
"14146",445197,472528,"Luis Valbuena","Michael Dunn"
"14147",572831,458085,"Chris Coghlan","Josh Edgin"
"14148",572831,435625,"Nate Schierholtz","Josh Edgin"
"14149",572831,519184,"Ben Revere","Josh Edgin"
"14150",572831,458582,"Reid Brignac","Josh Edgin"
"14151",572831,434633,"John Baker","Josh Edgin"
"14152",572831,448242,"Tony GwynnJr.","Josh Edgin"
"14153",572831,472528,"Luis Valbuena","Josh Edgin"
"14154",544727,592609,"Michael Olt","Jeurys Familia"
"14155",458677,576397,"Jedd Gyorko","Justin Wilson"
"14156",458677,448602,"Mark Reynolds","Justin Wilson"
"14157",458677,452234,"Seth Smith","Justin Wilson"
"14158",458677,434670,"Hanley Ramirez","Justin Wilson"
"14159",458677,408236,"Adrian Gonzalez","Justin Wilson"
"14160",458677,457759,"Justin Turner","Justin Wilson"
"14161",458677,435041,"Carlos Quentin","Justin Wilson"
"14162",458677,475174,"Yonder Alonso","Justin Wilson"
"14163",458677,461314,"Matt Kemp","Justin Wilson"
"14164",458677,571697,"Scooter Gennett","Justin Wilson"
"14165",458677,452104,"Chase Headley","Justin Wilson"
"14166",573204,571697,"Scooter Gennett","Caleb Thielbar"
"14167",573204,448602,"Mark Reynolds","Caleb Thielbar"
"14168",573204,435263,"Brian McCann","Caleb Thielbar"
"14169",573204,453056,"Jacoby Ellsbury","Caleb Thielbar"
"14170",573204,407489,"Lyle Overbay","Caleb Thielbar"
"14171",573204,116539,"Derek Jeter","Caleb Thielbar"
"14172",460701,502517,"Daniel Murphy","James Russell"
"14173",460701,110029,"Bobby Abreu","James Russell"
"14174",460701,434158,"Curtis Granderson","James Russell"
"14175",460701,571697,"Scooter Gennett","James Russell"
"14176",460701,407489,"Lyle Overbay","James Russell"
"14177",460701,431151,"David Wright","James Russell"
"14178",460701,446263,"Lucas Duda","James Russell"
"14179",460701,455759,"Chris Young","James Russell"
"14180",460701,467070,"Elian Herrera","James Russell"
"14181",460701,446263,"Lucas Duda","James Russell"
"14182",489119,430580,"Alfredo Simon","Wade Miley"
"14183",489119,519023,"Devin Mesoraco","Wade Miley"
"14184",489119,519023,"Devin Mesoraco","Wade Miley"
"14185",489119,430910,"Brayan Pena","Wade Miley"
"14186",489119,446359,"Zachary Cozart","Wade Miley"
"14187",489119,453943,"Todd Frazier","Wade Miley"
"14188",489119,502317,"Chris Heisey","Wade Miley"
"14189",489119,407886,"Ryan Ludwick","Wade Miley"
"14190",489119,435401,"Skip Schumaker","Wade Miley"
"14191",489119,408252,"Brandon Phillips","Wade Miley"
"14192",489119,407886,"Ryan Ludwick","Wade Miley"
"14193",489119,435401,"Skip Schumaker","Wade Miley"
"14194",489119,408252,"Brandon Phillips","Wade Miley"
"14195",489119,408252,"Brandon Phillips","Wade Miley"
"14196",489119,430910,"Brayan Pena","Wade Miley"
"14197",489119,430910,"Brayan Pena","Wade Miley"
"14198",489119,435401,"Skip Schumaker","Wade Miley"
"14199",489119,446359,"Zachary Cozart","Wade Miley"
"14200",489119,407886,"Ryan Ludwick","Wade Miley"
"14201",489119,502317,"Chris Heisey","Wade Miley"
"14202",489119,519023,"Devin Mesoraco","Wade Miley"
"14203",489119,453943,"Todd Frazier","Wade Miley"
"14204",489119,430580,"Alfredo Simon","Wade Miley"
"14205",489119,502317,"Chris Heisey","Wade Miley"
"14206",489119,453943,"Todd Frazier","Wade Miley"
"14207",285064,446359,"Zachary Cozart","Ryan Vogelsong"
"14208",285064,453943,"Todd Frazier","Ryan Vogelsong"
"14209",285064,457803,"Jay Bruce","Ryan Vogelsong"
"14210",285064,457803,"Jay Bruce","Ryan Vogelsong"
"14211",285064,571740,"Billy Hamilton","Ryan Vogelsong"
"14212",285064,407886,"Ryan Ludwick","Ryan Vogelsong"
"14213",285064,407886,"Ryan Ludwick","Ryan Vogelsong"
"14214",285064,430910,"Brayan Pena","Ryan Vogelsong"
"14215",285064,453943,"Todd Frazier","Ryan Vogelsong"
"14216",285064,519023,"Devin Mesoraco","Ryan Vogelsong"
"14217",285064,502317,"Chris Heisey","Ryan Vogelsong"
"14218",285064,571561,"Tony Cingrani","Ryan Vogelsong"
"14219",285064,571561,"Tony Cingrani","Ryan Vogelsong"
"14220",285064,446359,"Zachary Cozart","Ryan Vogelsong"
"14221",285064,571740,"Billy Hamilton","Ryan Vogelsong"
"14222",285064,519023,"Devin Mesoraco","Ryan Vogelsong"
"14223",285064,430910,"Brayan Pena","Ryan Vogelsong"
"14224",285064,446359,"Zachary Cozart","Ryan Vogelsong"
"14225",285064,453943,"Todd Frazier","Ryan Vogelsong"
"14226",285064,571740,"Billy Hamilton","Ryan Vogelsong"
"14227",285064,408252,"Brandon Phillips","Ryan Vogelsong"
"14228",285064,407886,"Ryan Ludwick","Ryan Vogelsong"
"14229",285064,408252,"Brandon Phillips","Ryan Vogelsong"
"14230",285064,408252,"Brandon Phillips","Ryan Vogelsong"
"14231",285064,430910,"Brayan Pena","Ryan Vogelsong"
"14232",285064,457803,"Jay Bruce","Ryan Vogelsong"
"14233",285064,519023,"Devin Mesoraco","Ryan Vogelsong"
"14234",592665,453064,"Troy Tulowitzki","Addison Reed"
"14235",592665,501647,"Wilin Rosario","Addison Reed"
"14236",592665,453064,"Troy Tulowitzki","Addison Reed"
"14237",592665,501647,"Wilin Rosario","Addison Reed"
"14238",592665,150212,"Michael Cuddyer","Addison Reed"
"14239",592665,572816,"Corey Dickerson","Addison Reed"
"14240",592665,518934,"DJ LeMahieu","Addison Reed"
"14241",592665,518586,"Charlie Culberson","Addison Reed"
"14242",592665,453943,"Todd Frazier","Addison Reed"
"14243",592665,572816,"Corey Dickerson","Addison Reed"
"14244",592665,502317,"Chris Heisey","Addison Reed"
"14245",430935,434158,"Curtis Granderson","Cole Hamels"
"14246",430935,514913,"Ruben Tejada","Cole Hamels"
"14247",430935,501571,"Juan Lagares","Cole Hamels"
"14248",430935,408252,"Brandon Phillips","Cole Hamels"
"14249",430935,407886,"Ryan Ludwick","Cole Hamels"
"14250",430935,408252,"Brandon Phillips","Cole Hamels"
"14251",430935,430910,"Brayan Pena","Cole Hamels"
"14252",430935,431151,"David Wright","Cole Hamels"
"14253",430935,407886,"Ryan Ludwick","Cole Hamels"
"14254",430935,408252,"Brandon Phillips","Cole Hamels"
"14255",430935,455759,"Chris Young","Cole Hamels"
"14256",430935,493472,"Eric Campbell","Cole Hamels"
"14257",430935,477003,"Jonathon Niese","Cole Hamels"
"14258",430935,453943,"Todd Frazier","Cole Hamels"
"14259",430935,501571,"Juan Lagares","Cole Hamels"
"14260",430935,434158,"Curtis Granderson","Cole Hamels"
"14261",430935,455759,"Chris Young","Cole Hamels"
"14262",430935,421124,"Ramon Santiago","Cole Hamels"
"14263",430935,571740,"Billy Hamilton","Cole Hamels"
"14264",430935,408252,"Brandon Phillips","Cole Hamels"
"14265",430935,431151,"David Wright","Cole Hamels"
"14266",430935,477003,"Jonathon Niese","Cole Hamels"
"14267",430935,502517,"Daniel Murphy","Cole Hamels"
"14268",430935,501571,"Juan Lagares","Cole Hamels"
"14269",430935,431151,"David Wright","Cole Hamels"
"14270",430935,455759,"Chris Young","Cole Hamels"
"14271",430935,453943,"Todd Frazier","Cole Hamels"
"14272",430935,502517,"Daniel Murphy","Cole Hamels"
"14273",430935,518595,"Travis d'Arnaud","Cole Hamels"
"14274",430935,457803,"Jay Bruce","Cole Hamels"
"14275",430935,430910,"Brayan Pena","Cole Hamels"
"14276",430935,493472,"Eric Campbell","Cole Hamels"
"14277",430935,434158,"Curtis Granderson","Cole Hamels"
"14278",430935,456501,"Johnny Cueto","Cole Hamels"
"14279",430935,453943,"Todd Frazier","Cole Hamels"
"14280",430935,502317,"Chris Heisey","Cole Hamels"
"14281",430935,518595,"Travis d'Arnaud","Cole Hamels"
"14282",430935,501571,"Juan Lagares","Cole Hamels"
"14283",430935,571740,"Billy Hamilton","Cole Hamels"
"14284",430935,571740,"Billy Hamilton","Cole Hamels"
"14285",430935,455759,"Chris Young","Cole Hamels"
"14286",430935,477003,"Jonathon Niese","Cole Hamels"
"14287",430935,457803,"Jay Bruce","Cole Hamels"
"14288",430935,502517,"Daniel Murphy","Cole Hamels"
"14289",430935,431151,"David Wright","Cole Hamels"
"14290",430935,571740,"Billy Hamilton","Cole Hamels"
"14291",430935,421124,"Ramon Santiago","Cole Hamels"
"14292",430935,493472,"Eric Campbell","Cole Hamels"
"14293",430935,493472,"Eric Campbell","Cole Hamels"
"14294",430935,446359,"Zachary Cozart","Cole Hamels"
"14295",430935,457803,"Jay Bruce","Cole Hamels"
"14296",430935,430910,"Brayan Pena","Cole Hamels"
"14297",430935,514913,"Ruben Tejada","Cole Hamels"
"14298",430935,421124,"Ramon Santiago","Cole Hamels"
"14299",430935,446359,"Zachary Cozart","Cole Hamels"
"14300",430935,430910,"Brayan Pena","Cole Hamels"
"14301",430935,519023,"Devin Mesoraco","Cole Hamels"
"14302",430935,518595,"Travis d'Arnaud","Cole Hamels"
"14303",430935,514913,"Ruben Tejada","Cole Hamels"
"14304",430935,502517,"Daniel Murphy","Cole Hamels"
"14305",430935,407886,"Ryan Ludwick","Cole Hamels"
"14306",430935,446359,"Zachary Cozart","Cole Hamels"
"14307",518516,519023,"Devin Mesoraco","Madison Bumgarner"
"14308",518516,408252,"Brandon Phillips","Madison Bumgarner"
"14309",518516,571740,"Billy Hamilton","Madison Bumgarner"
"14310",518516,421124,"Ramon Santiago","Madison Bumgarner"
"14311",518516,453943,"Todd Frazier","Madison Bumgarner"
"14312",518516,519023,"Devin Mesoraco","Madison Bumgarner"
"14313",518516,571740,"Billy Hamilton","Madison Bumgarner"
"14314",518516,408252,"Brandon Phillips","Madison Bumgarner"
"14315",518516,408252,"Brandon Phillips","Madison Bumgarner"
"14316",518516,430910,"Brayan Pena","Madison Bumgarner"
"14317",518516,446359,"Zachary Cozart","Madison Bumgarner"
"14318",518516,457803,"Jay Bruce","Madison Bumgarner"
"14319",518516,453943,"Todd Frazier","Madison Bumgarner"
"14320",518516,502190,"Mike Leake","Madison Bumgarner"
"14321",518516,502317,"Chris Heisey","Madison Bumgarner"
"14322",518516,519023,"Devin Mesoraco","Madison Bumgarner"
"14323",518516,453943,"Todd Frazier","Madison Bumgarner"
"14324",518516,430910,"Brayan Pena","Madison Bumgarner"
"14325",518516,446359,"Zachary Cozart","Madison Bumgarner"
"14326",518516,457803,"Jay Bruce","Madison Bumgarner"
"14327",518516,457803,"Jay Bruce","Madison Bumgarner"
"14328",518516,502317,"Chris Heisey","Madison Bumgarner"
"14329",518516,430910,"Brayan Pena","Madison Bumgarner"
"14330",518516,407886,"Ryan Ludwick","Madison Bumgarner"
"14331",518516,571740,"Billy Hamilton","Madison Bumgarner"
"14332",518516,446359,"Zachary Cozart","Madison Bumgarner"
"14333",518516,502317,"Chris Heisey","Madison Bumgarner"
"14334",453311,408252,"Brandon Phillips","Tim Lincecum"
"14335",453311,435401,"Skip Schumaker","Tim Lincecum"
"14336",453311,456701,"Homer Bailey","Tim Lincecum"
"14337",453311,435401,"Skip Schumaker","Tim Lincecum"
"14338",453311,446359,"Zachary Cozart","Tim Lincecum"
"14339",453311,430910,"Brayan Pena","Tim Lincecum"
"14340",453311,519023,"Devin Mesoraco","Tim Lincecum"
"14341",453311,571740,"Billy Hamilton","Tim Lincecum"
"14342",453311,430910,"Brayan Pena","Tim Lincecum"
"14343",453311,408252,"Brandon Phillips","Tim Lincecum"
"14344",453311,453943,"Todd Frazier","Tim Lincecum"
"14345",453311,519023,"Devin Mesoraco","Tim Lincecum"
"14346",453311,571740,"Billy Hamilton","Tim Lincecum"
"14347",453311,453943,"Todd Frazier","Tim Lincecum"
"14348",453311,456701,"Homer Bailey","Tim Lincecum"
"14349",453311,408252,"Brandon Phillips","Tim Lincecum"
"14350",453311,457803,"Jay Bruce","Tim Lincecum"
"14351",453311,446359,"Zachary Cozart","Tim Lincecum"
"14352",453311,453943,"Todd Frazier","Tim Lincecum"
"14353",453311,519023,"Devin Mesoraco","Tim Lincecum"
"14354",453311,457803,"Jay Bruce","Tim Lincecum"
"14355",453311,571740,"Billy Hamilton","Tim Lincecum"
"14356",453311,430910,"Brayan Pena","Tim Lincecum"
"14357",453311,457803,"Jay Bruce","Tim Lincecum"
"14358",502004,408252,"Brandon Phillips","George Kontos"
"14359",502004,435401,"Skip Schumaker","George Kontos"
"14360",502004,571740,"Billy Hamilton","George Kontos"
"14361",502004,571740,"Billy Hamilton","George Kontos"
"14362",502004,446359,"Zachary Cozart","George Kontos"
"14363",502004,430910,"Brayan Pena","George Kontos"
"14364",502004,453943,"Todd Frazier","George Kontos"
"14365",502004,544371,"Donald Lutz","George Kontos"
"14366",502004,519023,"Devin Mesoraco","George Kontos"
"14367",502004,457803,"Jay Bruce","George Kontos"
"14368",453307,446359,"Zachary Cozart","David Huff"
"14369",453307,571740,"Billy Hamilton","David Huff"
"14370",453307,456701,"Homer Bailey","David Huff"
"14371",453307,570805,"Oscar Taveras","David Huff"
"14372",453307,408252,"Brandon Phillips","David Huff"
"14373",453307,445055,"Jonathan Jay","David Huff"
"14374",453307,435401,"Skip Schumaker","David Huff"
"14375",453307,453943,"Todd Frazier","David Huff"
"14376",453307,425509,"Jhonny Peralta","David Huff"
"14377",434641,408252,"Brandon Phillips","Juan Gutierrez"
"14378",434641,571740,"Billy Hamilton","Juan Gutierrez"
"14379",434641,453943,"Todd Frazier","Juan Gutierrez"
"14380",430606,453943,"Todd Frazier","Mike Adams"
"14381",446899,453568,"Charlie Blackmon","Brad Ziegler"
"14382",446899,150212,"Michael Cuddyer","Brad Ziegler"
"14383",446899,488681,"Brandon Barnes","Brad Ziegler"
"14384",446899,430910,"Brayan Pena","Brad Ziegler"
"14385",446899,453568,"Charlie Blackmon","Brad Ziegler"
"14386",446899,408252,"Brandon Phillips","Brad Ziegler"
"14387",446899,408047,"Justin Morneau","Brad Ziegler"
"14388",446899,518934,"DJ LeMahieu","Brad Ziegler"
"14389",446899,518934,"DJ LeMahieu","Brad Ziegler"
"14390",446899,519023,"Devin Mesoraco","Brad Ziegler"
"14391",446899,501647,"Wilin Rosario","Brad Ziegler"
"14392",446899,453211,"Drew Stubbs","Brad Ziegler"
"14393",446899,453211,"Drew Stubbs","Brad Ziegler"
"14394",446899,572253,"Ryan Wheeler","Brad Ziegler"
"14395",446899,453568,"Charlie Blackmon","Brad Ziegler"
"14396",504379,444482,"Senger Peralta","Juan Nicasio"
"14397",504379,445988,"Martin Prado","Juan Nicasio"
"14398",504379,542255,"Ender Inciarte","Juan Nicasio"
"14399",504379,471083,"Miguel Montero","Juan Nicasio"
"14400",504379,445988,"Martin Prado","Juan Nicasio"
"14401",504379,467827,"Gerardo Parra","Juan Nicasio"
"14402",504379,471083,"Miguel Montero","Juan Nicasio"
"14403",504379,572008,"Chris Owings","Juan Nicasio"
"14404",504379,431094,"Aaron Hill","Juan Nicasio"
"14405",504379,276520,"Bronson Arroyo","Juan Nicasio"
"14406",504379,467827,"Gerardo Parra","Juan Nicasio"
"14407",504379,431094,"Aaron Hill","Juan Nicasio"
"14408",504379,444482,"Senger Peralta","Juan Nicasio"
"14409",504379,431094,"Aaron Hill","Juan Nicasio"
"14410",504379,502671,"Paul Goldschmidt","Juan Nicasio"
"14411",504379,445988,"Martin Prado","Juan Nicasio"
"14412",504379,542255,"Ender Inciarte","Juan Nicasio"
"14413",504379,502671,"Paul Goldschmidt","Juan Nicasio"
"14414",504379,471083,"Miguel Montero","Juan Nicasio"
"14415",504379,542255,"Ender Inciarte","Juan Nicasio"
"14416",504379,572008,"Chris Owings","Juan Nicasio"
"14417",504379,444482,"Senger Peralta","Juan Nicasio"
"14418",504379,502671,"Paul Goldschmidt","Juan Nicasio"
"14419",504379,467827,"Gerardo Parra","Juan Nicasio"
"14420",504379,276520,"Bronson Arroyo","Juan Nicasio"
"14421",504379,572008,"Chris Owings","Juan Nicasio"
"14422",504379,276520,"Bronson Arroyo","Juan Nicasio"
"14423",407822,445988,"Martin Prado","Jorge De La Rosa"
"14424",407822,467827,"Gerardo Parra","Jorge De La Rosa"
"14425",407822,431094,"Aaron Hill","Jorge De La Rosa"
"14426",407822,542255,"Ender Inciarte","Jorge De La Rosa"
"14427",407822,431094,"Aaron Hill","Jorge De La Rosa"
"14428",407822,467827,"Gerardo Parra","Jorge De La Rosa"
"14429",407822,445988,"Martin Prado","Jorge De La Rosa"
"14430",407822,425496,"Cody Ross","Jorge De La Rosa"
"14431",407822,572008,"Chris Owings","Jorge De La Rosa"
"14432",407822,471083,"Miguel Montero","Jorge De La Rosa"
"14433",407822,502624,"Chase Anderson","Jorge De La Rosa"
"14434",407822,542255,"Ender Inciarte","Jorge De La Rosa"
"14435",407822,572008,"Chris Owings","Jorge De La Rosa"
"14436",407822,431094,"Aaron Hill","Jorge De La Rosa"
"14437",407822,502624,"Chase Anderson","Jorge De La Rosa"
"14438",407822,445988,"Martin Prado","Jorge De La Rosa"
"14439",407822,452783,"Nick Evans","Jorge De La Rosa"
"14440",407822,431094,"Aaron Hill","Jorge De La Rosa"
"14441",407822,452783,"Nick Evans","Jorge De La Rosa"
"14442",407822,467827,"Gerardo Parra","Jorge De La Rosa"
"14443",407822,502624,"Chase Anderson","Jorge De La Rosa"
"14444",407822,471083,"Miguel Montero","Jorge De La Rosa"
"14445",407822,471083,"Miguel Montero","Jorge De La Rosa"
"14446",407822,445988,"Martin Prado","Jorge De La Rosa"
"14447",407822,425496,"Cody Ross","Jorge De La Rosa"
"14448",407822,452783,"Nick Evans","Jorge De La Rosa"
"14449",407822,542255,"Ender Inciarte","Jorge De La Rosa"
"14450",407822,425496,"Cody Ross","Jorge De La Rosa"
"14451",407822,467827,"Gerardo Parra","Jorge De La Rosa"
"14452",407822,572008,"Chris Owings","Jorge De La Rosa"
"14453",279571,544369,"Didi Gregorius","Matt Belisle"
"14454",279571,461314,"Matt Kemp","Matt Belisle"
"14455",279571,444843,"Andre Ethier","Matt Belisle"
"14456",279571,467827,"Gerardo Parra","Matt Belisle"
"14457",279571,502671,"Paul Goldschmidt","Matt Belisle"
"14458",279571,471083,"Miguel Montero","Matt Belisle"
"14459",279571,572008,"Chris Owings","Matt Belisle"
"14460",279571,457759,"Justin Turner","Matt Belisle"
"14461",279571,452783,"Nick Evans","Matt Belisle"
"14462",279571,445988,"Martin Prado","Matt Belisle"
"14463",279571,542255,"Ender Inciarte","Matt Belisle"
"14464",457429,502082,"Lonnie Chisenhall","Boone Logan"
"14465",457429,461815,"David Murphy","Boone Logan"
"14466",457429,430605,"Ryan Raburn","Boone Logan"
"14467",457429,467827,"Gerardo Parra","Boone Logan"
"14468",457429,543401,"Jason Kipnis","Boone Logan"
"14469",457429,544369,"Didi Gregorius","Boone Logan"
"14470",459967,434604,"Michael Morse","Sam LeCure"
"14471",459967,519184,"Ben Revere","Sam LeCure"
"14472",459967,460060,"Cliff Pennington","Sam LeCure"
"14473",459967,543633,"Juan Perez","Sam LeCure"
"14474",459967,431094,"Aaron Hill","Sam LeCure"
"14475",459967,518794,"Brandon Hicks","Sam LeCure"
"14476",459967,407781,"Marlon Byrd","Sam LeCure"
"14477",459967,276519,"Jimmy Rollins","Sam LeCure"
"14478",459967,467827,"Gerardo Parra","Sam LeCure"
"14479",459967,429667,"Ryan Howard","Sam LeCure"
"14480",459967,434563,"Carlos Ruiz","Sam LeCure"
"14481",459967,400284,"Chase Utley","Sam LeCure"
"14482",571521,544369,"Didi Gregorius","Rex Brothers"
"14483",571521,488726,"Michael Brantley","Rex Brothers"
"14484",571521,572008,"Chris Owings","Rex Brothers"
"14485",571521,542255,"Ender Inciarte","Rex Brothers"
"14486",571521,452783,"Nick Evans","Rex Brothers"
"14487",571521,456422,"Michael Bourn","Rex Brothers"
"14488",571521,444482,"Senger Peralta","Rex Brothers"
"14489",571521,542255,"Ender Inciarte","Rex Brothers"
"14490",571521,471083,"Miguel Montero","Rex Brothers"
"14491",571521,452678,"Asdrubal Cabrera","Rex Brothers"
"14492",571521,572008,"Chris Owings","Rex Brothers"
"14493",571521,467827,"Gerardo Parra","Rex Brothers"
"14494",571521,444482,"Senger Peralta","Rex Brothers"
"14495",462985,425496,"Cody Ross","Franklin Morales"
"14496",462985,431094,"Aaron Hill","Franklin Morales"
"14497",462985,445988,"Martin Prado","Franklin Morales"
"14498",462985,542255,"Ender Inciarte","Franklin Morales"
"14499",462985,502671,"Paul Goldschmidt","Franklin Morales"
"14500",462985,444482,"Senger Peralta","Franklin Morales"
"14501",462985,471083,"Miguel Montero","Franklin Morales"
"14502",462985,467827,"Gerardo Parra","Franklin Morales"
"14503",455119,136767,"Eric Chavez","Chris Martin"
"14504",455119,572008,"Chris Owings","Chris Martin"
"14505",455119,467827,"Gerardo Parra","Chris Martin"
"14506",455119,502671,"Paul Goldschmidt","Chris Martin"
"14507",455119,542255,"Ender Inciarte","Chris Martin"
"14508",493603,445988,"Martin Prado","Adam Ottavino"
"14509",493603,471083,"Miguel Montero","Adam Ottavino"
"14510",493603,444482,"Senger Peralta","Adam Ottavino"
"14511",493603,467827,"Gerardo Parra","Adam Ottavino"
"14512",493603,435459,"George Kottaras","Adam Ottavino"
"14513",493603,431094,"Aaron Hill","Adam Ottavino"
"14514",493603,431094,"Aaron Hill","Adam Ottavino"
"14515",493603,502671,"Paul Goldschmidt","Adam Ottavino"
"14516",493603,471083,"Miguel Montero","Adam Ottavino"
"14517",493603,445988,"Martin Prado","Adam Ottavino"
"14518",493603,572008,"Chris Owings","Adam Ottavino"
"14519",493603,456422,"Michael Bourn","Adam Ottavino"
"14520",493603,542255,"Ender Inciarte","Adam Ottavino"
"14521",493603,449107,"Mike Aviles","Adam Ottavino"
"14522",493603,425496,"Cody Ross","Adam Ottavino"
"14523",430580,471083,"Miguel Montero","Alfredo Simon"
"14524",430580,460060,"Cliff Pennington","Alfredo Simon"
"14525",430580,445988,"Martin Prado","Alfredo Simon"
"14526",430580,471083,"Miguel Montero","Alfredo Simon"
"14527",430580,444482,"Senger Peralta","Alfredo Simon"
"14528",430580,136767,"Eric Chavez","Alfredo Simon"
"14529",430580,489119,"Wade Miley","Alfredo Simon"
"14530",430580,467827,"Gerardo Parra","Alfredo Simon"
"14531",430580,460060,"Cliff Pennington","Alfredo Simon"
"14532",430580,542255,"Ender Inciarte","Alfredo Simon"
"14533",430580,445988,"Martin Prado","Alfredo Simon"
"14534",430580,136767,"Eric Chavez","Alfredo Simon"
"14535",430580,471083,"Miguel Montero","Alfredo Simon"
"14536",430580,489119,"Wade Miley","Alfredo Simon"
"14537",430580,444482,"Senger Peralta","Alfredo Simon"
"14538",430580,502671,"Paul Goldschmidt","Alfredo Simon"
"14539",430580,460060,"Cliff Pennington","Alfredo Simon"
"14540",430580,445988,"Martin Prado","Alfredo Simon"
"14541",430580,542255,"Ender Inciarte","Alfredo Simon"
"14542",430580,502671,"Paul Goldschmidt","Alfredo Simon"
"14543",430580,467827,"Gerardo Parra","Alfredo Simon"
"14544",430580,502671,"Paul Goldschmidt","Alfredo Simon"
"14545",430580,467827,"Gerardo Parra","Alfredo Simon"
"14546",430580,542255,"Ender Inciarte","Alfredo Simon"
"14547",430580,444482,"Senger Peralta","Alfredo Simon"
"14548",430580,136767,"Eric Chavez","Alfredo Simon"
"14549",527054,136767,"Eric Chavez","Julio Teheran"
"14550",527054,445988,"Martin Prado","Julio Teheran"
"14551",527054,544369,"Didi Gregorius","Julio Teheran"
"14552",527054,467827,"Gerardo Parra","Julio Teheran"
"14553",527054,431094,"Aaron Hill","Julio Teheran"
"14554",527054,467827,"Gerardo Parra","Julio Teheran"
"14555",527054,431094,"Aaron Hill","Julio Teheran"
"14556",527054,431094,"Aaron Hill","Julio Teheran"
"14557",527054,544369,"Didi Gregorius","Julio Teheran"
"14558",527054,542255,"Ender Inciarte","Julio Teheran"
"14559",527054,445988,"Martin Prado","Julio Teheran"
"14560",527054,542255,"Ender Inciarte","Julio Teheran"
"14561",527054,502671,"Paul Goldschmidt","Julio Teheran"
"14562",527054,435221,"Brandon McCarthy","Julio Teheran"
"14563",527054,467827,"Gerardo Parra","Julio Teheran"
"14564",527054,445988,"Martin Prado","Julio Teheran"
"14565",527054,488912,"Tuffy Gosewisch","Julio Teheran"
"14566",527054,488912,"Tuffy Gosewisch","Julio Teheran"
"14567",527054,502671,"Paul Goldschmidt","Julio Teheran"
"14568",527054,488912,"Tuffy Gosewisch","Julio Teheran"
"14569",527054,444482,"Senger Peralta","Julio Teheran"
"14570",527054,542255,"Ender Inciarte","Julio Teheran"
"14571",527054,435221,"Brandon McCarthy","Julio Teheran"
"14572",527054,444482,"Senger Peralta","Julio Teheran"
"14573",527054,444482,"Senger Peralta","Julio Teheran"
"14574",527054,544369,"Didi Gregorius","Julio Teheran"
"14575",527054,502671,"Paul Goldschmidt","Julio Teheran"
"14576",543475,542255,"Ender Inciarte","Jordan Lyles"
"14577",543475,445988,"Martin Prado","Jordan Lyles"
"14578",543475,431094,"Aaron Hill","Jordan Lyles"
"14579",543475,467827,"Gerardo Parra","Jordan Lyles"
"14580",543475,444482,"Senger Peralta","Jordan Lyles"
"14581",543475,542255,"Ender Inciarte","Jordan Lyles"
"14582",543475,518567,"Josh Collmenter","Jordan Lyles"
"14583",543475,444482,"Senger Peralta","Jordan Lyles"
"14584",543475,471083,"Miguel Montero","Jordan Lyles"
"14585",543475,544369,"Didi Gregorius","Jordan Lyles"
"14586",543475,471083,"Miguel Montero","Jordan Lyles"
"14587",543475,502671,"Paul Goldschmidt","Jordan Lyles"
"14588",543475,502671,"Paul Goldschmidt","Jordan Lyles"
"14589",543475,467827,"Gerardo Parra","Jordan Lyles"
"14590",543475,445988,"Martin Prado","Jordan Lyles"
"14591",543475,431094,"Aaron Hill","Jordan Lyles"
"14592",543475,518567,"Josh Collmenter","Jordan Lyles"
"14593",543475,544369,"Didi Gregorius","Jordan Lyles"
"14594",543475,544369,"Didi Gregorius","Jordan Lyles"
"14595",592454,624577,"Yasiel Puig","Thomas Kahnle"
"14596",592454,502671,"Paul Goldschmidt","Thomas Kahnle"
"14597",592454,461815,"David Murphy","Thomas Kahnle"
"14598",592454,444482,"Senger Peralta","Thomas Kahnle"
"14599",592454,445988,"Martin Prado","Thomas Kahnle"
"14600",592454,435459,"George Kottaras","Thomas Kahnle"
"14601",592454,467827,"Gerardo Parra","Thomas Kahnle"
"14602",592454,431094,"Aaron Hill","Thomas Kahnle"
